geo_level,geo_code,area,sex,maritalstatus,total,geo_version
district,435,Rural,Male,separated,1729,2011
district,435,Urban,Male,separated,989,2011
district,436,Rural,Male,separated,1703,2011
district,436,Urban,Male,separated,382,2011
district,437,Rural,Male,separated,1643,2011
district,437,Urban,Male,separated,505,2011
district,438,Rural,Male,separated,2078,2011
district,438,Urban,Male,separated,384,2011
district,439,Rural,Male,separated,1287,2011
district,439,Urban,Male,separated,2505,2011
district,440,Rural,Male,separated,2541,2011
district,440,Urban,Male,separated,359,2011
district,441,Rural,Male,separated,1476,2011
district,441,Urban,Male,separated,262,2011
district,442,Rural,Male,separated,1539,2011
district,442,Urban,Male,separated,330,2011
district,443,Rural,Male,separated,1607,2011
district,443,Urban,Male,separated,341,2011
district,444,Rural,Male,separated,433,2011
district,444,Urban,Male,separated,1391,2011
district,445,Rural,Male,separated,1529,2011
district,445,Urban,Male,separated,258,2011
district,446,Rural,Male,separated,1627,2011
district,446,Urban,Male,separated,293,2011
district,447,Rural,Male,separated,1927,2011
district,447,Urban,Male,separated,365,2011
district,448,Rural,Male,separated,599,2011
district,448,Urban,Male,separated,121,2011
district,449,Rural,Male,separated,1297,2011
district,449,Urban,Male,separated,524,2011
district,450,Rural,Male,separated,1280,2011
district,450,Urban,Male,separated,293,2011
district,451,Rural,Male,separated,1899,2011
district,451,Urban,Male,separated,1666,2011
district,452,Rural,Male,separated,1607,2011
district,452,Urban,Male,separated,268,2011
district,453,Rural,Male,separated,2469,2011
district,453,Urban,Male,separated,58,2011
district,454,Rural,Male,separated,2750,2011
district,454,Urban,Male,separated,225,2011
district,455,Rural,Male,separated,2682,2011
district,455,Urban,Male,separated,817,2011
district,456,Rural,Male,separated,2079,2011
district,456,Urban,Male,separated,235,2011
district,457,Rural,Male,separated,1896,2011
district,457,Urban,Male,separated,259,2011
district,458,Rural,Male,separated,841,2011
district,458,Urban,Male,separated,283,2011
district,459,Rural,Male,separated,850,2011
district,459,Urban,Male,separated,123,2011
district,460,Rural,Male,separated,1824,2011
district,460,Urban,Male,separated,223,2011
district,461,Rural,Male,separated,2115,2011
district,461,Urban,Male,separated,265,2011
district,462,Rural,Male,separated,1136,2011
district,462,Urban,Male,separated,74,2011
district,463,Rural,Male,separated,1028,2011
district,463,Urban,Male,separated,117,2011
district,464,Rural,Male,separated,818,2011
district,464,Urban,Male,separated,122,2011
district,465,Rural,Male,separated,384,2011
district,465,Urban,Male,separated,64,2011
district,466,Rural,Male,separated,2025,2011
district,466,Urban,Male,separated,322,2011
district,467,Rural,Male,separated,659,2011
district,467,Urban,Male,separated,269,2011
district,468,Rural,Male,separated,1578,2011
district,468,Urban,Male,separated,968,2011
district,469,Rural,Male,separated,1360,2011
district,469,Urban,Male,separated,321,2011
district,470,Rural,Male,separated,832,2011
district,470,Urban,Male,separated,289,2011
district,471,Rural,Male,separated,1466,2011
district,471,Urban,Male,separated,437,2011
district,472,Rural,Male,separated,1579,2011
district,472,Urban,Male,separated,339,2011
district,473,Rural,Male,separated,865,2011
district,473,Urban,Male,separated,581,2011
district,474,Rural,Male,separated,1145,2011
district,474,Urban,Male,separated,7956,2011
district,475,Rural,Male,separated,973,2011
district,475,Urban,Male,separated,501,2011
district,476,Rural,Male,separated,1389,2011
district,476,Urban,Male,separated,2175,2011
district,477,Rural,Male,separated,1049,2011
district,477,Urban,Male,separated,931,2011
district,478,Rural,Male,separated,420,2011
district,478,Urban,Male,separated,315,2011
district,479,Rural,Male,separated,1802,2011
district,479,Urban,Male,separated,785,2011
district,480,Rural,Male,separated,915,2011
district,480,Urban,Male,separated,377,2011
district,481,Rural,Male,separated,1061,2011
district,481,Urban,Male,separated,883,2011
district,482,Rural,Male,separated,1485,2011
district,482,Urban,Male,separated,686,2011
district,483,Rural,Male,separated,1733,2011
district,483,Urban,Male,separated,644,2011
district,484,Rural,Male,separated,1622,2011
district,484,Urban,Male,separated,337,2011
district,485,Rural,Male,separated,622,2011
district,485,Urban,Male,separated,133,2011
district,486,Rural,Male,separated,2209,2011
district,486,Urban,Male,separated,2642,2011
district,487,Rural,Male,separated,638,2011
district,487,Urban,Male,separated,68,2011
district,488,Rural,Male,separated,1755,2011
district,488,Urban,Male,separated,1527,2011
district,489,Rural,Male,separated,186,2011
district,489,Urban,Male,separated,24,2011
district,490,Rural,Male,separated,1468,2011
district,490,Urban,Male,separated,820,2011
district,491,Rural,Male,separated,1379,2011
district,491,Urban,Male,separated,973,2011
district,492,Rural,Male,separated,2918,2011
district,492,Urban,Male,separated,10242,2011
district,493,Rural,Male,separated,1163,2011
district,493,Urban,Male,separated,105,2011
district,494,Rural,Male,separated,12,2011
district,494,Urban,Male,separated,25,2011
district,495,Rural,Male,separated,59,2011
district,495,Urban,Male,separated,332,2011
district,496,Rural,Male,separated,413,2011
district,496,Urban,Male,separated,281,2011
district,497,Rural,Male,separated,1111,2011
district,497,Urban,Male,separated,247,2011
district,498,Rural,Male,separated,1388,2011
district,498,Urban,Male,separated,571,2011
district,499,Rural,Male,separated,3285,2011
district,499,Urban,Male,separated,1201,2011
district,500,Rural,Male,separated,2399,2011
district,500,Urban,Male,separated,564,2011
district,501,Rural,Male,separated,1375,2011
district,501,Urban,Male,separated,1000,2011
district,502,Rural,Male,separated,928,2011
district,502,Urban,Male,separated,192,2011
district,503,Rural,Male,separated,3028,2011
district,503,Urban,Male,separated,1211,2011
district,504,Rural,Male,separated,1692,2011
district,504,Urban,Male,separated,692,2011
district,505,Rural,Male,separated,2651,2011
district,505,Urban,Male,separated,4196,2011
district,506,Rural,Male,separated,1201,2011
district,506,Urban,Male,separated,260,2011
district,507,Rural,Male,separated,1181,2011
district,507,Urban,Male,separated,312,2011
district,508,Rural,Male,separated,1124,2011
district,508,Urban,Male,separated,108,2011
district,509,Rural,Male,separated,2164,2011
district,509,Urban,Male,separated,1111,2011
district,510,Rural,Male,separated,3282,2011
district,510,Urban,Male,separated,659,2011
district,511,Rural,Male,separated,1720,2011
district,511,Urban,Male,separated,665,2011
district,512,Rural,Male,separated,780,2011
district,512,Urban,Male,separated,116,2011
district,513,Rural,Male,separated,1020,2011
district,513,Urban,Male,separated,427,2011
district,514,Rural,Male,separated,1485,2011
district,514,Urban,Male,separated,366,2011
district,515,Rural,Male,separated,1898,2011
district,515,Urban,Male,separated,1102,2011
district,516,Rural,Male,separated,3608,2011
district,516,Urban,Male,separated,2784,2011
district,517,Rural,Male,separated,2689,2011
district,517,Urban,Male,separated,8991,2011
district,518,Rural,Male,separated,0,2011
district,518,Urban,Male,separated,11887,2011
district,519,Rural,Male,separated,0,2011
district,519,Urban,Male,separated,5357,2011
district,520,Rural,Male,separated,1660,2011
district,520,Urban,Male,separated,715,2011
district,521,Rural,Male,separated,4790,2011
district,521,Urban,Male,separated,5655,2011
district,522,Rural,Male,separated,5002,2011
district,522,Urban,Male,separated,1109,2011
district,523,Rural,Male,separated,1765,2011
district,523,Urban,Male,separated,327,2011
district,524,Rural,Male,separated,1560,2011
district,524,Urban,Male,separated,484,2011
district,525,Rural,Male,separated,1394,2011
district,525,Urban,Male,separated,233,2011
district,526,Rural,Male,separated,3543,2011
district,526,Urban,Male,separated,1731,2011
district,527,Rural,Male,separated,3092,2011
district,527,Urban,Male,separated,632,2011
district,528,Rural,Male,separated,982,2011
district,528,Urban,Male,separated,139,2011
district,529,Rural,Male,separated,716,2011
district,529,Urban,Male,separated,71,2011
district,530,Rural,Male,separated,2506,2011
district,530,Urban,Male,separated,1328,2011
district,531,Rural,Male,separated,2902,2011
district,531,Urban,Male,separated,934,2011
district,532,Rural,Male,separated,2527,2011
district,532,Urban,Male,separated,538,2011
district,533,Rural,Male,separated,2764,2011
district,533,Urban,Male,separated,416,2011
district,534,Rural,Male,separated,3297,2011
district,534,Urban,Male,separated,589,2011
district,535,Rural,Male,separated,2093,2011
district,535,Urban,Male,separated,349,2011
district,536,Rural,Male,separated,0,2011
district,536,Urban,Male,separated,2693,2011
district,537,Rural,Male,separated,1232,2011
district,537,Urban,Male,separated,2114,2011
district,538,Rural,Male,separated,3012,2011
district,538,Urban,Male,separated,329,2011
district,539,Rural,Male,separated,3528,2011
district,539,Urban,Male,separated,550,2011
district,540,Rural,Male,separated,2784,2011
district,540,Urban,Male,separated,703,2011
district,541,Rural,Male,separated,3793,2011
district,541,Urban,Male,separated,811,2011
district,542,Rural,Male,separated,2312,2011
district,542,Urban,Male,separated,433,2011
district,543,Rural,Male,separated,2650,2011
district,543,Urban,Male,separated,646,2011
district,544,Rural,Male,separated,3488,2011
district,544,Urban,Male,separated,1922,2011
district,545,Rural,Male,separated,5309,2011
district,545,Urban,Male,separated,1674,2011
district,546,Rural,Male,separated,5399,2011
district,546,Urban,Male,separated,1157,2011
district,547,Rural,Male,separated,5487,2011
district,547,Urban,Male,separated,2485,2011
district,548,Rural,Male,separated,6900,2011
district,548,Urban,Male,separated,2526,2011
district,549,Rural,Male,separated,4090,2011
district,549,Urban,Male,separated,715,2011
district,550,Rural,Male,separated,4280,2011
district,550,Urban,Male,separated,1032,2011
district,551,Rural,Male,separated,1973,2011
district,551,Urban,Male,separated,703,2011
district,552,Rural,Male,separated,1992,2011
district,552,Urban,Male,separated,711,2011
district,553,Rural,Male,separated,3495,2011
district,553,Urban,Male,separated,892,2011
district,554,Rural,Male,separated,4581,2011
district,554,Urban,Male,separated,1256,2011
district,555,Rural,Male,separated,4329,2011
district,555,Urban,Male,separated,1173,2011
district,556,Rural,Male,separated,1540,2011
district,556,Urban,Male,separated,462,2011
district,557,Rural,Male,separated,1539,2011
district,557,Urban,Male,separated,304,2011
district,558,Rural,Male,separated,794,2011
district,558,Urban,Male,separated,185,2011
district,559,Rural,Male,separated,1059,2011
district,559,Urban,Male,separated,269,2011
district,560,Rural,Male,separated,889,2011
district,560,Urban,Male,separated,125,2011
district,561,Rural,Male,separated,859,2011
district,561,Urban,Male,separated,395,2011
district,562,Rural,Male,separated,1531,2011
district,562,Urban,Male,separated,1041,2011
district,563,Rural,Male,separated,1131,2011
district,563,Urban,Male,separated,358,2011
district,564,Rural,Male,separated,1207,2011
district,564,Urban,Male,separated,204,2011
district,565,Rural,Male,separated,1188,2011
district,565,Urban,Male,separated,647,2011
district,566,Rural,Male,separated,1375,2011
district,566,Urban,Male,separated,215,2011
district,567,Rural,Male,separated,1205,2011
district,567,Urban,Male,separated,444,2011
district,568,Rural,Male,separated,1085,2011
district,568,Urban,Male,separated,586,2011
district,569,Rural,Male,separated,555,2011
district,569,Urban,Male,separated,229,2011
district,570,Rural,Male,separated,1114,2011
district,570,Urban,Male,separated,191,2011
district,571,Rural,Male,separated,3332,2011
district,571,Urban,Male,separated,549,2011
district,572,Rural,Male,separated,1099,2011
district,572,Urban,Male,separated,8142,2011
district,573,Rural,Male,separated,1664,2011
district,573,Urban,Male,separated,307,2011
district,574,Rural,Male,separated,1369,2011
district,574,Urban,Male,separated,235,2011
district,575,Rural,Male,separated,1017,2011
district,575,Urban,Male,separated,905,2011
district,576,Rural,Male,separated,876,2011
district,576,Urban,Male,separated,83,2011
district,577,Rural,Male,separated,1679,2011
district,577,Urban,Male,separated,1009,2011
district,578,Rural,Male,separated,871,2011
district,578,Urban,Male,separated,133,2011
district,579,Rural,Male,separated,1231,2011
district,579,Urban,Male,separated,369,2011
district,580,Rural,Male,separated,749,2011
district,580,Urban,Male,separated,130,2011
district,581,Rural,Male,separated,1283,2011
district,581,Urban,Male,separated,426,2011
district,582,Rural,Male,separated,1302,2011
district,582,Urban,Male,separated,206,2011
district,583,Rural,Male,separated,988,2011
district,583,Urban,Male,separated,280,2011
district,584,Rural,Male,separated,1405,2011
district,584,Urban,Male,separated,305,2011
district,585,Rural,Male,separated,271,2011
district,585,Urban,Male,separated,313,2011
district,586,Rural,Male,separated,209,2011
district,586,Urban,Male,separated,328,2011
district,587,Rural,Male,separated,24,2011
district,587,Urban,Male,separated,54,2011
district,588,Rural,Male,separated,963,2011
district,588,Urban,Male,separated,513,2011
district,589,Rural,Male,separated,1284,2011
district,589,Urban,Male,separated,1430,2011
district,590,Rural,Male,separated,1578,2011
district,590,Urban,Male,separated,55,2011
district,591,Rural,Male,separated,1001,2011
district,591,Urban,Male,separated,1953,2011
district,592,Rural,Male,separated,1785,2011
district,592,Urban,Male,separated,1320,2011
district,593,Rural,Male,separated,2780,2011
district,593,Urban,Male,separated,737,2011
district,594,Rural,Male,separated,1370,2011
