geo_level,geo_code,area,sex,education,total,geo_version
district,247,Rural,Female,Unclassified,19,2011
district,247,Urban,Female,Unclassified,9,2011
district,248,Rural,Female,Unclassified,44,2011
district,248,Urban,Female,Unclassified,74,2011
district,249,Rural,Female,Unclassified,31,2011
district,249,Urban,Female,Unclassified,81,2011
district,250,Rural,Female,Unclassified,27,2011
district,250,Urban,Female,Unclassified,13,2011
district,251,Rural,Female,Unclassified,64,2011
district,251,Urban,Female,Unclassified,7,2011
district,252,Rural,Female,Unclassified,22,2011
district,252,Urban,Female,Unclassified,2,2011
district,253,Rural,Female,Unclassified,62,2011
district,253,Urban,Female,Unclassified,11,2011
district,254,Rural,Female,Unclassified,64,2011
district,254,Urban,Female,Unclassified,35,2011
district,255,Rural,Female,Unclassified,25,2011
district,255,Urban,Female,Unclassified,6,2011
district,256,Rural,Female,Unclassified,28,2011
district,256,Urban,Female,Unclassified,0,2011
district,257,Rural,Female,Unclassified,2,2011
district,257,Urban,Female,Unclassified,4,2011
district,258,Rural,Female,Unclassified,13,2011
district,258,Urban,Female,Unclassified,6,2011
district,259,Rural,Female,Unclassified,45,2011
district,259,Urban,Female,Unclassified,11,2011
district,260,Rural,Female,Unclassified,11,2011
district,260,Urban,Female,Unclassified,0,2011
district,261,Rural,Female,Unclassified,235,2011
district,261,Urban,Female,Unclassified,22,2011
district,262,Rural,Female,Unclassified,129,2011
district,262,Urban,Female,Unclassified,44,2011
district,263,Rural,Female,Unclassified,174,2011
district,263,Urban,Female,Unclassified,13,2011
district,264,Rural,Female,Unclassified,187,2011
district,264,Urban,Female,Unclassified,31,2011
district,265,Rural,Female,Unclassified,108,2011
district,265,Urban,Female,Unclassified,258,2011
district,266,Rural,Female,Unclassified,107,2011
district,266,Urban,Female,Unclassified,9,2011
district,267,Rural,Female,Unclassified,66,2011
district,267,Urban,Female,Unclassified,9,2011
district,268,Rural,Female,Unclassified,16,2011
district,268,Urban,Female,Unclassified,1,2011
district,269,Rural,Female,Unclassified,47,2011
district,269,Urban,Female,Unclassified,3,2011
district,270,Rural,Female,Unclassified,72,2011
district,270,Urban,Female,Unclassified,167,2011
district,271,Rural,Female,Unclassified,66,2011
district,271,Urban,Female,Unclassified,11,2011
district,272,Rural,Female,Unclassified,258,2011
district,272,Urban,Female,Unclassified,0,2011
district,273,Rural,Female,Unclassified,47,2011
district,273,Urban,Female,Unclassified,20,2011
district,274,Rural,Female,Unclassified,204,2011
district,274,Urban,Female,Unclassified,19,2011
district,275,Rural,Female,Unclassified,32,2011
district,275,Urban,Female,Unclassified,123,2011
district,276,Rural,Female,Unclassified,211,2011
district,276,Urban,Female,Unclassified,64,2011
district,277,Rural,Female,Unclassified,40,2011
district,277,Urban,Female,Unclassified,154,2011
district,278,Rural,Female,Unclassified,103,2011
district,278,Urban,Female,Unclassified,93,2011
district,279,Rural,Female,Unclassified,76,2011
district,279,Urban,Female,Unclassified,8,2011
district,280,Rural,Female,Unclassified,69,2011
district,280,Urban,Female,Unclassified,5,2011
district,281,Rural,Female,Unclassified,36,2011
district,281,Urban,Female,Unclassified,9,2011
district,282,Rural,Female,Unclassified,43,2011
district,282,Urban,Female,Unclassified,18,2011
district,283,Rural,Female,Unclassified,49,2011
district,283,Urban,Female,Unclassified,133,2011
district,284,Rural,Female,Unclassified,48,2011
district,284,Urban,Female,Unclassified,20,2011
district,285,Rural,Female,Unclassified,21,2011
district,285,Urban,Female,Unclassified,6,2011
district,286,Rural,Female,Unclassified,45,2011
district,286,Urban,Female,Unclassified,7,2011
district,287,Rural,Female,Unclassified,22,2011
district,287,Urban,Female,Unclassified,10,2011
district,288,Rural,Female,Unclassified,2,2011
district,288,Urban,Female,Unclassified,13,2011
district,289,Rural,Female,Unclassified,1548,2011
district,289,Urban,Female,Unclassified,656,2011
district,290,Rural,Female,Unclassified,1506,2011
district,290,Urban,Female,Unclassified,155,2011
district,291,Rural,Female,Unclassified,303,2011
district,291,Urban,Female,Unclassified,28,2011
district,292,Rural,Female,Unclassified,343,2011
district,292,Urban,Female,Unclassified,150,2011
district,293,Rural,Female,Unclassified,472,2011
district,293,Urban,Female,Unclassified,32,2011
district,294,Rural,Female,Unclassified,227,2011
district,294,Urban,Female,Unclassified,9,2011
district,295,Rural,Female,Unclassified,156,2011
district,295,Urban,Female,Unclassified,5,2011
district,296,Rural,Female,Unclassified,409,2011
district,296,Urban,Female,Unclassified,30,2011
district,297,Rural,Female,Unclassified,300,2011
district,297,Urban,Female,Unclassified,7,2011
district,298,Rural,Female,Unclassified,291,2011
district,298,Urban,Female,Unclassified,212,2011
district,299,Rural,Female,Unclassified,580,2011
district,299,Urban,Female,Unclassified,25,2011
district,300,Rural,Female,Unclassified,421,2011
district,300,Urban,Female,Unclassified,18,2011
district,301,Rural,Female,Unclassified,734,2011
district,301,Urban,Female,Unclassified,44,2011
district,302,Rural,Female,Unclassified,167,2011
district,302,Urban,Female,Unclassified,27,2011
district,303,Rural,Female,Unclassified,234,2011
district,303,Urban,Female,Unclassified,43,2011
district,304,Rural,Female,Unclassified,183,2011
district,304,Urban,Female,Unclassified,18,2011
district,305,Rural,Female,Unclassified,1284,2011
district,305,Urban,Female,Unclassified,166,2011
district,306,Rural,Female,Unclassified,1567,2011
district,306,Urban,Female,Unclassified,111,2011
district,307,Rural,Female,Unclassified,515,2011
district,307,Urban,Female,Unclassified,42,2011
district,308,Rural,Female,Unclassified,273,2011
district,308,Urban,Female,Unclassified,14,2011
district,309,Rural,Female,Unclassified,426,2011
district,309,Urban,Female,Unclassified,130,2011
district,310,Rural,Female,Unclassified,597,2011
district,310,Urban,Female,Unclassified,114,2011
district,311,Rural,Female,Unclassified,451,2011
district,311,Urban,Female,Unclassified,68,2011
district,312,Rural,Female,Unclassified,611,2011
district,312,Urban,Female,Unclassified,166,2011
district,313,Rural,Female,Unclassified,365,2011
district,313,Urban,Female,Unclassified,44,2011
district,314,Rural,Female,Unclassified,470,2011
district,314,Urban,Female,Unclassified,39,2011
district,315,Rural,Female,Unclassified,47,2011
district,315,Urban,Female,Unclassified,17,2011
district,316,Rural,Female,Unclassified,632,2011
district,316,Urban,Female,Unclassified,157,2011
district,317,Rural,Female,Unclassified,522,2011
district,317,Urban,Female,Unclassified,57,2011
district,318,Rural,Female,Unclassified,182,2011
district,318,Urban,Female,Unclassified,25,2011
district,319,Rural,Female,Unclassified,89,2011
district,319,Urban,Female,Unclassified,25,2011
district,320,Rural,Female,Unclassified,230,2011
district,320,Urban,Female,Unclassified,17,2011
district,321,Rural,Female,Unclassified,651,2011
district,321,Urban,Female,Unclassified,78,2011
district,322,Rural,Female,Unclassified,173,2011
district,322,Urban,Female,Unclassified,707,2011
district,323,Rural,Female,Unclassified,216,2011
district,323,Urban,Female,Unclassified,41,2011
district,324,Rural,Female,Unclassified,519,2011
district,324,Urban,Female,Unclassified,3,2011
district,325,Rural,Female,Unclassified,201,2011
district,325,Urban,Female,Unclassified,11,2011
district,326,Rural,Female,Unclassified,129,2011
district,326,Urban,Female,Unclassified,7,2011
district,327,Rural,Female,Unclassified,261,2011
district,327,Urban,Female,Unclassified,578,2011
district,328,Rural,Female,Unclassified,2955,2011
district,328,Urban,Female,Unclassified,1047,2011
district,329,Rural,Female,Unclassified,2732,2011
district,329,Urban,Female,Unclassified,350,2011
district,330,Rural,Female,Unclassified,3276,2011
district,330,Urban,Female,Unclassified,362,2011
district,331,Rural,Female,Unclassified,1685,2011
district,331,Urban,Female,Unclassified,179,2011
district,332,Rural,Female,Unclassified,3526,2011
district,332,Urban,Female,Unclassified,376,2011
district,333,Rural,Female,Unclassified,5445,2011
district,333,Urban,Female,Unclassified,965,2011
district,334,Rural,Female,Unclassified,5061,2011
district,334,Urban,Female,Unclassified,460,2011
district,335,Rural,Female,Unclassified,5355,2011
district,335,Urban,Female,Unclassified,3633,2011
district,336,Rural,Female,Unclassified,3597,2011
district,336,Urban,Female,Unclassified,1317,2011
district,337,Rural,Female,Unclassified,5483,2011
district,337,Urban,Female,Unclassified,8415,2011
district,338,Rural,Female,Unclassified,3357,2011
district,338,Urban,Female,Unclassified,2319,2011
district,339,Rural,Female,Unclassified,3008,2011
district,339,Urban,Female,Unclassified,259,2011
district,340,Rural,Female,Unclassified,2314,2011
district,340,Urban,Female,Unclassified,488,2011
district,341,Rural,Female,Unclassified,2108,2011
district,341,Urban,Female,Unclassified,3075,2011
district,342,Rural,Female,Unclassified,0,2011
district,342,Urban,Female,Unclassified,8246,2011
district,343,Rural,Female,Unclassified,6990,2011
district,343,Urban,Female,Unclassified,2501,2011
district,344,Rural,Female,Unclassified,7539,2011
district,344,Urban,Female,Unclassified,832,2011
district,345,Rural,Female,Unclassified,3090,2011
district,345,Urban,Female,Unclassified,433,2011
district,346,Rural,Female,Unclassified,61,2011
district,346,Urban,Female,Unclassified,3,2011
district,347,Rural,Female,Unclassified,31,2011
district,347,Urban,Female,Unclassified,7,2011
district,348,Rural,Female,Unclassified,21,2011
district,348,Urban,Female,Unclassified,2,2011
district,349,Rural,Female,Unclassified,80,2011
district,349,Urban,Female,Unclassified,17,2011
district,350,Rural,Female,Unclassified,18,2011
district,350,Urban,Female,Unclassified,8,2011
district,351,Rural,Female,Unclassified,187,2011
district,351,Urban,Female,Unclassified,5,2011
district,352,Rural,Female,Unclassified,41,2011
district,352,Urban,Female,Unclassified,10,2011
district,353,Rural,Female,Unclassified,14,2011
district,353,Urban,Female,Unclassified,2,2011
district,354,Rural,Female,Unclassified,41,2011
district,354,Urban,Female,Unclassified,133,2011
district,355,Rural,Female,Unclassified,33,2011
district,355,Urban,Female,Unclassified,53,2011
district,356,Rural,Female,Unclassified,13,2011
district,356,Urban,Female,Unclassified,5,2011
district,357,Rural,Female,Unclassified,15,2011
district,357,Urban,Female,Unclassified,134,2011
district,358,Rural,Female,Unclassified,61,2011
district,358,Urban,Female,Unclassified,28,2011
district,359,Rural,Female,Unclassified,21,2011
district,359,Urban,Female,Unclassified,6,2011
district,360,Rural,Female,Unclassified,36,2011
district,360,Urban,Female,Unclassified,10,2011
district,361,Rural,Female,Unclassified,15,2011
district,361,Urban,Female,Unclassified,12,2011
district,362,Rural,Female,Unclassified,25,2011
district,362,Urban,Female,Unclassified,8,2011
district,363,Rural,Female,Unclassified,55,2011
district,363,Urban,Female,Unclassified,4,2011
district,364,Rural,Female,Unclassified,87,2011
district,364,Urban,Female,Unclassified,128,2011
district,365,Rural,Female,Unclassified,9,2011
district,365,Urban,Female,Unclassified,3,2011
district,366,Rural,Female,Unclassified,21,2011
district,366,Urban,Female,Unclassified,2,2011
district,367,Rural,Female,Unclassified,15,2011
district,367,Urban,Female,Unclassified,2,2011
district,368,Rural,Female,Unclassified,29,2011
district,368,Urban,Female,Unclassified,15,2011
district,369,Rural,Female,Unclassified,21,2011
district,369,Urban,Female,Unclassified,22,2011
district,370,Rural,Female,Unclassified,352,2011
district,370,Urban,Female,Unclassified,51,2011
district,371,Rural,Female,Unclassified,91,2011
district,371,Urban,Female,Unclassified,74,2011
district,372,Rural,Female,Unclassified,179,2011
district,372,Urban,Female,Unclassified,175,2011
district,373,Rural,Female,Unclassified,70,2011
district,373,Urban,Female,Unclassified,8,2011
district,374,Rural,Female,Unclassified,424,2011
district,374,Urban,Female,Unclassified,311,2011
district,375,Rural,Female,Unclassified,392,2011
district,375,Urban,Female,Unclassified,69,2011
district,376,Rural,Female,Unclassified,786,2011
district,376,Urban,Female,Unclassified,64,2011
district,377,Rural,Female,Unclassified,1778,2011
district,377,Urban,Female,Unclassified,109,2011
district,378,Rural,Female,Unclassified,513,2011
district,378,Urban,Female,Unclassified,97,2011
district,379,Rural,Female,Unclassified,1242,2011
district,379,Urban,Female,Unclassified,42,2011
district,380,Rural,Female,Unclassified,966,2011
district,380,Urban,Female,Unclassified,50,2011
district,381,Rural,Female,Unclassified,1335,2011
district,381,Urban,Female,Unclassified,859,2011
district,382,Rural,Female,Unclassified,1131,2011
district,382,Urban,Female,Unclassified,73,2011
district,383,Rural,Female,Unclassified,945,2011
district,383,Urban,Female,Unclassified,142,2011
district,384,Rural,Female,Unclassified,851,2011
district,384,Urban,Female,Unclassified,136,2011
district,385,Rural,Female,Unclassified,869,2011
district,385,Urban,Female,Unclassified,75,2011
district,386,Rural,Female,Unclassified,840,2011
district,386,Urban,Female,Unclassified,1195,2011
district,387,Rural,Female,Unclassified,1058,2011
district,387,Urban,Female,Unclassified,191,2011
district,388,Rural,Female,Unclassified,1804,2011
district,388,Urban,Female,Unclassified,597,2011
district,389,Rural,Female,Unclassified,206,2011
district,389,Urban,Female,Unclassified,65,2011
district,390,Rural,Female,Unclassified,236,2011
district,390,Urban,Female,Unclassified,27,2011
district,391,Rural,Female,Unclassified,334,2011
district,391,Urban,Female,Unclassified,8,2011
district,392,Rural,Female,Unclassified,298,2011
district,392,Urban,Female,Unclassified,28,2011
district,393,Rural,Female,Unclassified,889,2011
district,393,Urban,Female,Unclassified,225,2011
district,394,Rural,Female,Unclassified,340,2011
district,394,Urban,Female,Unclassified,26,2011
district,395,Rural,Female,Unclassified,668,2011
district,395,Urban,Female,Unclassified,35,2011
district,396,Rural,Female,Unclassified,476,2011
district,396,Urban,Female,Unclassified,93,2011
district,397,Rural,Female,Unclassified,578,2011
district,397,Urban,Female,Unclassified,87,2011
district,398,Rural,Female,Unclassified,895,2011
district,398,Urban,Female,Unclassified,218,2011
district,399,Rural,Female,Unclassified,457,2011
district,399,Urban,Female,Unclassified,34,2011
district,400,Rural,Female,Unclassified,962,2011
district,400,Urban,Female,Unclassified,165,2011
district,401,Rural,Female,Unclassified,2421,2011
district,401,Urban,Female,Unclassified,186,2011
district,402,Rural,Female,Unclassified,480,2011
district,402,Urban,Female,Unclassified,50,2011
district,403,Rural,Female,Unclassified,792,2011
district,403,Urban,Female,Unclassified,144,2011
district,404,Rural,Female,Unclassified,691,2011
district,404,Urban,Female,Unclassified,437,2011
district,405,Rural,Female,Unclassified,655,2011
district,405,Urban,Female,Unclassified,95,2011
district,406,Rural,Female,Unclassified,1024,2011
district,406,Urban,Female,Unclassified,420,2011
district,407,Rural,Female,Unclassified,639,2011
district,407,Urban,Female,Unclassified,76,2011
district,408,Rural,Female,Unclassified,1691,2011
district,408,Urban,Female,Unclassified,266,2011
