geo_level,geo_code,age,area,sex,total,geo_version
district,194,50-54,Urban,Female,5682,2011
district,194,55-59,Urban,Female,4812,2011
district,194,60-64,Urban,Female,4254,2011
district,194,65-69,Urban,Female,2990,2011
district,194,70-74,Urban,Female,2019,2011
district,194,75-79,Urban,Female,996,2011
district,194,80+,Urban,Female,1495,2011
district,194,Age not stated,Urban,Female,584,2011
district,195,0-4,Urban,Female,11764,2011
district,195,5-9,Urban,Female,15141,2011
district,195,10-14,Urban,Female,15327,2011
district,195,15-19,Urban,Female,15786,2011
district,195,20-24,Urban,Female,12326,2011
district,195,25-29,Urban,Female,10541,2011
district,195,30-34,Urban,Female,9205,2011
district,195,35-39,Urban,Female,8684,2011
district,195,40-44,Urban,Female,6855,2011
district,195,45-49,Urban,Female,6218,2011
district,195,50-54,Urban,Female,4722,2011
district,195,55-59,Urban,Female,4144,2011
district,195,60-64,Urban,Female,3671,2011
district,195,65-69,Urban,Female,2462,2011
district,195,70-74,Urban,Female,1713,2011
district,195,75-79,Urban,Female,772,2011
district,195,80+,Urban,Female,1063,2011
district,195,Age not stated,Urban,Female,542,2011
district,196,0-4,Urban,Female,10288,2011
district,196,5-9,Urban,Female,13127,2011
district,196,10-14,Urban,Female,14212,2011
district,196,15-19,Urban,Female,13976,2011
district,196,20-24,Urban,Female,10865,2011
district,196,25-29,Urban,Female,9165,2011
district,196,30-34,Urban,Female,8124,2011
district,196,35-39,Urban,Female,7782,2011
district,196,40-44,Urban,Female,6440,2011
district,196,45-49,Urban,Female,5659,2011
district,196,50-54,Urban,Female,4131,2011
district,196,55-59,Urban,Female,3249,2011
district,196,60-64,Urban,Female,2980,2011
district,196,65-69,Urban,Female,2053,2011
district,196,70-74,Urban,Female,1454,2011
district,196,75-79,Urban,Female,665,2011
district,196,80+,Urban,Female,775,2011
district,196,Age not stated,Urban,Female,333,2011
district,197,0-4,Urban,Female,58570,2011
district,197,5-9,Urban,Female,75655,2011
district,197,10-14,Urban,Female,84894,2011
district,197,15-19,Urban,Female,87669,2011
district,197,20-24,Urban,Female,74771,2011
district,197,25-29,Urban,Female,65124,2011
district,197,30-34,Urban,Female,55568,2011
district,197,35-39,Urban,Female,53080,2011
district,197,40-44,Urban,Female,43151,2011
district,197,45-49,Urban,Female,38206,2011
district,197,50-54,Urban,Female,28409,2011
district,197,55-59,Urban,Female,23819,2011
district,197,60-64,Urban,Female,20525,2011
district,197,65-69,Urban,Female,13948,2011
district,197,70-74,Urban,Female,9754,2011
district,197,75-79,Urban,Female,4862,2011
district,197,80+,Urban,Female,6900,2011
district,197,Age not stated,Urban,Female,6815,2011
district,198,0-4,Urban,Female,10858,2011
district,198,5-9,Urban,Female,13840,2011
district,198,10-14,Urban,Female,14200,2011
district,198,15-19,Urban,Female,13279,2011
district,198,20-24,Urban,Female,10148,2011
district,198,25-29,Urban,Female,8565,2011
district,198,30-34,Urban,Female,7642,2011
district,198,35-39,Urban,Female,6851,2011
district,198,40-44,Urban,Female,5447,2011
district,198,45-49,Urban,Female,4561,2011
district,198,50-54,Urban,Female,3248,2011
district,198,55-59,Urban,Female,2891,2011
district,198,60-64,Urban,Female,2558,2011
district,198,65-69,Urban,Female,1716,2011
district,198,70-74,Urban,Female,1231,2011
district,198,75-79,Urban,Female,576,2011
district,198,80+,Urban,Female,792,2011
district,198,Age not stated,Urban,Female,389,2011
district,199,0-4,Urban,Female,14565,2011
district,199,5-9,Urban,Female,17891,2011
district,199,10-14,Urban,Female,18806,2011
district,199,15-19,Urban,Female,18116,2011
district,199,20-24,Urban,Female,15061,2011
district,199,25-29,Urban,Female,13681,2011
district,199,30-34,Urban,Female,11982,2011
district,199,35-39,Urban,Female,11208,2011
district,199,40-44,Urban,Female,9000,2011
district,199,45-49,Urban,Female,7949,2011
district,199,50-54,Urban,Female,5869,2011
district,199,55-59,Urban,Female,5009,2011
district,199,60-64,Urban,Female,4641,2011
district,199,65-69,Urban,Female,3004,2011
district,199,70-74,Urban,Female,2110,2011
district,199,75-79,Urban,Female,995,2011
district,199,80+,Urban,Female,1427,2011
district,199,Age not stated,Urban,Female,1089,2011
district,200,0-4,Urban,Female,11692,2011
district,200,5-9,Urban,Female,15050,2011
district,200,10-14,Urban,Female,17089,2011
district,200,15-19,Urban,Female,17418,2011
district,200,20-24,Urban,Female,15182,2011
district,200,25-29,Urban,Female,12291,2011
district,200,30-34,Urban,Female,11233,2011
district,200,35-39,Urban,Female,10957,2011
district,200,40-44,Urban,Female,10007,2011
district,200,45-49,Urban,Female,8903,2011
district,200,50-54,Urban,Female,6439,2011
district,200,55-59,Urban,Female,3650,2011
district,200,60-64,Urban,Female,2536,2011
district,200,65-69,Urban,Female,1458,2011
district,200,70-74,Urban,Female,1004,2011
district,200,75-79,Urban,Female,482,2011
district,200,80+,Urban,Female,747,2011
district,200,Age not stated,Urban,Female,205,2011
district,201,0-4,Urban,Female,11520,2011
district,201,5-9,Urban,Female,14008,2011
district,201,10-14,Urban,Female,14855,2011
district,201,15-19,Urban,Female,15125,2011
district,201,20-24,Urban,Female,12751,2011
district,201,25-29,Urban,Female,10005,2011
district,201,30-34,Urban,Female,8703,2011
district,201,35-39,Urban,Female,8504,2011
district,201,40-44,Urban,Female,7103,2011
district,201,45-49,Urban,Female,6082,2011
district,201,50-54,Urban,Female,4656,2011
district,201,55-59,Urban,Female,3844,2011
district,201,60-64,Urban,Female,3287,2011
district,201,65-69,Urban,Female,2145,2011
district,201,70-74,Urban,Female,1526,2011
district,201,75-79,Urban,Female,700,2011
district,201,80+,Urban,Female,1122,2011
district,201,Age not stated,Urban,Female,456,2011
district,202,0-4,Urban,Female,13431,2011
district,202,5-9,Urban,Female,16019,2011
district,202,10-14,Urban,Female,17206,2011
district,202,15-19,Urban,Female,16685,2011
district,202,20-24,Urban,Female,13081,2011
district,202,25-29,Urban,Female,10441,2011
district,202,30-34,Urban,Female,9113,2011
district,202,35-39,Urban,Female,8705,2011
district,202,40-44,Urban,Female,6964,2011
district,202,45-49,Urban,Female,5929,2011
district,202,50-54,Urban,Female,4555,2011
district,202,55-59,Urban,Female,4032,2011
district,202,60-64,Urban,Female,3880,2011
district,202,65-69,Urban,Female,2386,2011
district,202,70-74,Urban,Female,1678,2011
district,202,75-79,Urban,Female,703,2011
district,202,80+,Urban,Female,1118,2011
district,202,Age not stated,Urban,Female,672,2011
district,203,0-4,Urban,Female,20160,2011
district,203,5-9,Urban,Female,24899,2011
district,203,10-14,Urban,Female,24176,2011
district,203,15-19,Urban,Female,18073,2011
district,203,20-24,Urban,Female,15089,2011
district,203,25-29,Urban,Female,14507,2011
district,203,30-34,Urban,Female,13802,2011
district,203,35-39,Urban,Female,12671,2011
district,203,40-44,Urban,Female,9914,2011
district,203,45-49,Urban,Female,8294,2011
district,203,50-54,Urban,Female,6189,2011
district,203,55-59,Urban,Female,5309,2011
district,203,60-64,Urban,Female,5328,2011
district,203,65-69,Urban,Female,3512,2011
district,203,70-74,Urban,Female,1976,2011
district,203,75-79,Urban,Female,800,2011
district,203,80+,Urban,Female,999,2011
district,203,Age not stated,Urban,Female,166,2011
district,204,0-4,Urban,Female,22019,2011
district,204,5-9,Urban,Female,25969,2011
district,204,10-14,Urban,Female,23809,2011
district,204,15-19,Urban,Female,16842,2011
district,204,20-24,Urban,Female,15263,2011
district,204,25-29,Urban,Female,15143,2011
district,204,30-34,Urban,Female,14315,2011
district,204,35-39,Urban,Female,12853,2011
district,204,40-44,Urban,Female,9951,2011
district,204,45-49,Urban,Female,8205,2011
district,204,50-54,Urban,Female,6170,2011
district,204,55-59,Urban,Female,5606,2011
district,204,60-64,Urban,Female,5190,2011
district,204,65-69,Urban,Female,3091,2011
district,204,70-74,Urban,Female,1860,2011
district,204,75-79,Urban,Female,753,2011
district,204,80+,Urban,Female,1028,2011
district,204,Age not stated,Urban,Female,248,2011
district,205,0-4,Urban,Female,1802,2011
district,205,5-9,Urban,Female,1930,2011
district,205,10-14,Urban,Female,1768,2011
district,205,15-19,Urban,Female,1136,2011
district,205,20-24,Urban,Female,1045,2011
district,205,25-29,Urban,Female,1035,2011
district,205,30-34,Urban,Female,932,2011
district,205,35-39,Urban,Female,813,2011
district,205,40-44,Urban,Female,553,2011
district,205,45-49,Urban,Female,517,2011
district,205,50-54,Urban,Female,367,2011
district,205,55-59,Urban,Female,387,2011
district,205,60-64,Urban,Female,418,2011
district,205,65-69,Urban,Female,261,2011
district,205,70-74,Urban,Female,137,2011
district,205,75-79,Urban,Female,61,2011
district,205,80+,Urban,Female,63,2011
district,205,Age not stated,Urban,Female,10,2011
district,206,0-4,Urban,Female,9548,2011
district,206,5-9,Urban,Female,11382,2011
district,206,10-14,Urban,Female,11127,2011
district,206,15-19,Urban,Female,8056,2011
district,206,20-24,Urban,Female,7518,2011
district,206,25-29,Urban,Female,7242,2011
district,206,30-34,Urban,Female,6598,2011
district,206,35-39,Urban,Female,6042,2011
district,206,40-44,Urban,Female,4633,2011
district,206,45-49,Urban,Female,3887,2011
district,206,50-54,Urban,Female,3048,2011
district,206,55-59,Urban,Female,2730,2011
district,206,60-64,Urban,Female,2580,2011
district,206,65-69,Urban,Female,1522,2011
district,206,70-74,Urban,Female,879,2011
district,206,75-79,Urban,Female,382,2011
district,206,80+,Urban,Female,509,2011
district,206,Age not stated,Urban,Female,1248,2011
district,207,0-4,Urban,Female,8342,2011
district,207,5-9,Urban,Female,9802,2011
district,207,10-14,Urban,Female,9563,2011
district,207,15-19,Urban,Female,7292,2011
district,207,20-24,Urban,Female,6446,2011
district,207,25-29,Urban,Female,6075,2011
district,207,30-34,Urban,Female,5677,2011
district,207,35-39,Urban,Female,5140,2011
district,207,40-44,Urban,Female,4146,2011
district,207,45-49,Urban,Female,3647,2011
district,207,50-54,Urban,Female,2731,2011
district,207,55-59,Urban,Female,2325,2011
district,207,60-64,Urban,Female,2183,2011
district,207,65-69,Urban,Female,1386,2011
district,207,70-74,Urban,Female,822,2011
district,207,75-79,Urban,Female,353,2011
district,207,80+,Urban,Female,514,2011
district,207,Age not stated,Urban,Female,25,2011
district,208,0-4,Urban,Female,5720,2011
district,208,5-9,Urban,Female,6707,2011
district,208,10-14,Urban,Female,6590,2011
district,208,15-19,Urban,Female,4229,2011
district,208,20-24,Urban,Female,4280,2011
district,208,25-29,Urban,Female,4022,2011
district,208,30-34,Urban,Female,3602,2011
district,208,35-39,Urban,Female,3284,2011
district,208,40-44,Urban,Female,2569,2011
district,208,45-49,Urban,Female,2313,2011
district,208,50-54,Urban,Female,1777,2011
district,208,55-59,Urban,Female,1534,2011
district,208,60-64,Urban,Female,1256,2011
district,208,65-69,Urban,Female,833,2011
district,208,70-74,Urban,Female,529,2011
district,208,75-79,Urban,Female,221,2011
district,208,80+,Urban,Female,270,2011
district,208,Age not stated,Urban,Female,34,2011
district,209,0-4,Urban,Female,9398,2011
district,209,5-9,Urban,Female,10534,2011
district,209,10-14,Urban,Female,10380,2011
district,209,15-19,Urban,Female,7757,2011
district,209,20-24,Urban,Female,6894,2011
district,209,25-29,Urban,Female,6500,2011
district,209,30-34,Urban,Female,5703,2011
district,209,35-39,Urban,Female,5311,2011
district,209,40-44,Urban,Female,4082,2011
district,209,45-49,Urban,Female,3556,2011
district,209,50-54,Urban,Female,2606,2011
district,209,55-59,Urban,Female,2258,2011
district,209,60-64,Urban,Female,1953,2011
district,209,65-69,Urban,Female,1318,2011
district,209,70-74,Urban,Female,724,2011
district,209,75-79,Urban,Female,307,2011
district,209,80+,Urban,Female,389,2011
district,209,Age not stated,Urban,Female,28,2011
district,210,0-4,Urban,Female,8973,2011
district,210,5-9,Urban,Female,10190,2011
district,210,10-14,Urban,Female,10058,2011
district,210,15-19,Urban,Female,7843,2011
district,210,20-24,Urban,Female,6610,2011
district,210,25-29,Urban,Female,6249,2011
district,210,30-34,Urban,Female,5392,2011
district,210,35-39,Urban,Female,5141,2011
district,210,40-44,Urban,Female,4129,2011
district,210,45-49,Urban,Female,3508,2011
district,210,50-54,Urban,Female,2726,2011
district,210,55-59,Urban,Female,1985,2011
district,210,60-64,Urban,Female,1876,2011
district,210,65-69,Urban,Female,1162,2011
district,210,70-74,Urban,Female,790,2011
district,210,75-79,Urban,Female,306,2011
district,210,80+,Urban,Female,455,2011
district,210,Age not stated,Urban,Female,78,2011
district,211,0-4,Urban,Female,17768,2011
district,211,5-9,Urban,Female,19892,2011
district,211,10-14,Urban,Female,20005,2011
district,211,15-19,Urban,Female,15219,2011
district,211,20-24,Urban,Female,14471,2011
district,211,25-29,Urban,Female,13632,2011
district,211,30-34,Urban,Female,12051,2011
district,211,35-39,Urban,Female,11024,2011
district,211,40-44,Urban,Female,8650,2011
district,211,45-49,Urban,Female,7272,2011
district,211,50-54,Urban,Female,5303,2011
district,211,55-59,Urban,Female,4624,2011
district,211,60-64,Urban,Female,4305,2011
district,211,65-69,Urban,Female,2728,2011
district,211,70-74,Urban,Female,1507,2011
district,211,75-79,Urban,Female,707,2011
district,211,80+,Urban,Female,1027,2011
district,211,Age not stated,Urban,Female,2972,2011
district,212,0-4,Urban,Female,13244,2011
district,212,5-9,Urban,Female,15224,2011
district,212,10-14,Urban,Female,15733,2011
district,212,15-19,Urban,Female,12948,2011
district,212,20-24,Urban,Female,11691,2011
district,212,25-29,Urban,Female,11086,2011
district,212,30-34,Urban,Female,9720,2011
district,212,35-39,Urban,Female,8932,2011
district,212,40-44,Urban,Female,7339,2011
district,212,45-49,Urban,Female,6129,2011
district,212,50-54,Urban,Female,4590,2011
district,212,55-59,Urban,Female,3801,2011
district,212,60-64,Urban,Female,3446,2011
district,212,65-69,Urban,Female,2227,2011
district,212,70-74,Urban,Female,1477,2011
district,212,75-79,Urban,Female,613,2011
district,212,80+,Urban,Female,754,2011
district,212,Age not stated,Urban,Female,182,2011
district,213,0-4,Urban,Female,4660,2011
district,213,5-9,Urban,Female,5516,2011
district,213,10-14,Urban,Female,5108,2011
district,213,15-19,Urban,Female,3784,2011
district,213,20-24,Urban,Female,3665,2011
district,213,25-29,Urban,Female,3518,2011
district,213,30-34,Urban,Female,3255,2011
district,213,35-39,Urban,Female,2953,2011
district,213,40-44,Urban,Female,2249,2011
district,213,45-49,Urban,Female,1842,2011
district,213,50-54,Urban,Female,1411,2011
district,213,55-59,Urban,Female,1217,2011
district,213,60-64,Urban,Female,1045,2011
district,213,65-69,Urban,Female,632,2011
district,213,70-74,Urban,Female,400,2011
district,213,75-79,Urban,Female,172,2011
district,213,80+,Urban,Female,213,2011
district,213,Age not stated,Urban,Female,22,2011
district,214,0-4,Urban,Female,8387,2011
district,214,5-9,Urban,Female,9344,2011
district,214,10-14,Urban,Female,8909,2011
district,214,15-19,Urban,Female,6565,2011
district,214,20-24,Urban,Female,6556,2011
district,214,25-29,Urban,Female,6330,2011
district,214,30-34,Urban,Female,5673,2011
district,214,35-39,Urban,Female,4939,2011
district,214,40-44,Urban,Female,3905,2011
district,214,45-49,Urban,Female,3329,2011
district,214,50-54,Urban,Female,2585,2011
district,214,55-59,Urban,Female,2272,2011
district,214,60-64,Urban,Female,1892,2011
district,214,65-69,Urban,Female,1113,2011
district,214,70-74,Urban,Female,686,2011
district,214,75-79,Urban,Female,306,2011
district,214,80+,Urban,Female,418,2011
district,214,Age not stated,Urban,Female,40,2011
district,215,0-4,Urban,Female,18329,2011
district,215,5-9,Urban,Female,21716,2011
district,215,10-14,Urban,Female,22329,2011
district,215,15-19,Urban,Female,18529,2011
district,215,20-24,Urban,Female,15408,2011
district,215,25-29,Urban,Female,14633,2011
district,215,30-34,Urban,Female,13201,2011
district,215,35-39,Urban,Female,12439,2011
district,215,40-44,Urban,Female,10009,2011
district,215,45-49,Urban,Female,9030,2011
district,215,50-54,Urban,Female,6856,2011
district,215,55-59,Urban,Female,5723,2011
district,215,60-64,Urban,Female,5508,2011
district,215,65-69,Urban,Female,3602,2011
district,215,70-74,Urban,Female,2218,2011
district,215,75-79,Urban,Female,998,2011
district,215,80+,Urban,Female,1228,2011
district,215,Age not stated,Urban,Female,168,2011
district,216,0-4,Urban,Female,20044,2011
district,216,5-9,Urban,Female,24005,2011
district,216,10-14,Urban,Female,25249,2011
district,216,15-19,Urban,Female,21949,2011
district,216,20-24,Urban,Female,20038,2011
district,216,25-29,Urban,Female,19246,2011
district,216,30-34,Urban,Female,17722,2011
district,216,35-39,Urban,Female,16306,2011
district,216,40-44,Urban,Female,13065,2011
district,216,45-49,Urban,Female,11384,2011
district,216,50-54,Urban,Female,8450,2011
