geo_level,geo_code,area,literacy,sex,total,geo_version
district,329,Urban,Illiterate,Female,31868,2011
district,330,Rural,Illiterate,Female,762789,2011
district,330,Urban,Illiterate,Female,57107,2011
district,331,Rural,Illiterate,Female,307146,2011
district,331,Urban,Illiterate,Female,24720,2011
district,332,Rural,Illiterate,Female,908581,2011
district,332,Urban,Illiterate,Female,94310,2011
district,333,Rural,Illiterate,Female,1305476,2011
district,333,Urban,Illiterate,Female,292120,2011
district,334,Rural,Illiterate,Female,684275,2011
district,334,Urban,Illiterate,Female,70243,2011
district,335,Rural,Illiterate,Female,938756,2011
district,335,Urban,Illiterate,Female,482750,2011
district,336,Rural,Illiterate,Female,734965,2011
district,336,Urban,Illiterate,Female,177178,2011
district,337,Rural,Illiterate,Female,744725,2011
district,337,Urban,Illiterate,Female,593020,2011
district,338,Rural,Illiterate,Female,587924,2011
district,338,Urban,Illiterate,Female,249957,2011
district,339,Rural,Illiterate,Female,782847,2011
district,339,Urban,Illiterate,Female,42077,2011
district,340,Rural,Illiterate,Female,736353,2011
district,340,Urban,Illiterate,Female,73919,2011
district,341,Rural,Illiterate,Female,292452,2011
district,341,Urban,Illiterate,Female,394376,2011
district,342,Rural,Illiterate,Female,0,2011
district,342,Urban,Illiterate,Female,478706,2011
district,343,Rural,Illiterate,Female,1194943,2011
district,343,Urban,Illiterate,Female,304860,2011
district,344,Rural,Illiterate,Female,1000241,2011
district,344,Urban,Illiterate,Female,93832,2011
district,345,Rural,Illiterate,Female,620094,2011
district,345,Urban,Illiterate,Female,71826,2011
state,20,Rural,Illiterate,Female,7318240,2011
state,20,Urban,Illiterate,Female,1294029,2011
district,346,Rural,Illiterate,Female,377091,2011
district,346,Urban,Illiterate,Female,13803,2011
district,347,Rural,Illiterate,Female,291869,2011
district,347,Urban,Illiterate,Female,10923,2011
district,348,Rural,Illiterate,Female,169782,2011
district,348,Urban,Illiterate,Female,27786,2011
district,349,Rural,Illiterate,Female,679429,2011
district,349,Urban,Illiterate,Female,38208,2011
district,350,Rural,Illiterate,Female,373556,2011
district,350,Urban,Illiterate,Female,39794,2011
district,351,Rural,Illiterate,Female,396589,2011
district,351,Urban,Illiterate,Female,10728,2011
district,352,Rural,Illiterate,Female,331459,2011
district,352,Urban,Illiterate,Female,33757,2011
district,353,Rural,Illiterate,Female,285638,2011
district,353,Urban,Illiterate,Female,16231,2011
district,354,Rural,Illiterate,Female,290026,2011
district,354,Urban,Illiterate,Female,281251,2011
district,355,Rural,Illiterate,Female,303917,2011
district,355,Urban,Illiterate,Female,171174,2011
district,356,Rural,Illiterate,Female,110573,2011
district,356,Urban,Illiterate,Female,8449,2011
district,357,Rural,Illiterate,Female,284725,2011
district,357,Urban,Illiterate,Female,181119,2011
district,358,Rural,Illiterate,Female,491070,2011
district,358,Urban,Illiterate,Female,39640,2011
district,359,Rural,Illiterate,Female,206557,2011
district,359,Urban,Illiterate,Female,9779,2011
district,360,Rural,Illiterate,Female,386581,2011
district,360,Urban,Illiterate,Female,39897,2011
district,361,Rural,Illiterate,Female,137027,2011
district,361,Urban,Illiterate,Female,71720,2011
district,362,Rural,Illiterate,Female,372937,2011
district,362,Urban,Illiterate,Female,13857,2011
district,363,Rural,Illiterate,Female,205754,2011
district,363,Urban,Illiterate,Female,12406,2011
district,364,Rural,Illiterate,Female,423270,2011
district,364,Urban,Illiterate,Female,169857,2011
district,365,Rural,Illiterate,Female,138676,2011
district,365,Urban,Illiterate,Female,7040,2011
district,366,Rural,Illiterate,Female,264159,2011
district,366,Urban,Illiterate,Female,8739,2011
district,367,Rural,Illiterate,Female,141707,2011
district,367,Urban,Illiterate,Female,6070,2011
district,368,Rural,Illiterate,Female,428188,2011
district,368,Urban,Illiterate,Female,36477,2011
district,369,Rural,Illiterate,Female,227660,2011
district,369,Urban,Illiterate,Female,45324,2011
state,21,Rural,Illiterate,Female,8160996,2011
state,21,Urban,Illiterate,Female,948172,2011
district,370,Rural,Illiterate,Female,284357,2011
district,370,Urban,Illiterate,Female,21171,2011
district,371,Rural,Illiterate,Female,69664,2011
district,371,Urban,Illiterate,Female,35364,2011
district,372,Rural,Illiterate,Female,159645,2011
district,372,Urban,Illiterate,Female,44078,2011
district,373,Rural,Illiterate,Female,65700,2011
district,373,Urban,Illiterate,Female,3420,2011
district,374,Rural,Illiterate,Female,338618,2011
district,374,Urban,Illiterate,Female,101497,2011
district,375,Rural,Illiterate,Female,400634,2011
district,375,Urban,Illiterate,Female,47213,2011
district,376,Rural,Illiterate,Female,662751,2011
district,376,Urban,Illiterate,Female,25548,2011
district,377,Rural,Illiterate,Female,380311,2011
district,377,Urban,Illiterate,Female,35558,2011
district,378,Rural,Illiterate,Female,216250,2011
district,378,Urban,Illiterate,Female,31956,2011
district,379,Rural,Illiterate,Female,203048,2011
district,379,Urban,Illiterate,Female,10204,2011
district,380,Rural,Illiterate,Female,136935,2011
district,380,Urban,Illiterate,Female,14193,2011
district,381,Rural,Illiterate,Female,289582,2011
district,381,Urban,Illiterate,Female,73692,2011
district,382,Rural,Illiterate,Female,298226,2011
district,382,Urban,Illiterate,Female,18873,2011
district,383,Rural,Illiterate,Female,201223,2011
district,383,Urban,Illiterate,Female,13178,2011
district,384,Rural,Illiterate,Female,216593,2011
district,384,Urban,Illiterate,Female,26479,2011
district,385,Rural,Illiterate,Female,154374,2011
district,385,Urban,Illiterate,Female,9750,2011
district,386,Rural,Illiterate,Female,183557,2011
district,386,Urban,Illiterate,Female,108558,2011
district,387,Rural,Illiterate,Female,215235,2011
district,387,Urban,Illiterate,Female,31033,2011
district,388,Rural,Illiterate,Female,687956,2011
district,388,Urban,Illiterate,Female,114459,2011
district,389,Rural,Illiterate,Female,173270,2011
district,389,Urban,Illiterate,Female,12791,2011
district,390,Rural,Illiterate,Female,197212,2011
district,390,Urban,Illiterate,Female,10067,2011
district,391,Rural,Illiterate,Female,103753,2011
district,391,Urban,Illiterate,Female,2820,2011
district,392,Rural,Illiterate,Female,122776,2011
district,392,Urban,Illiterate,Female,8067,2011
district,393,Rural,Illiterate,Female,407071,2011
district,393,Urban,Illiterate,Female,30241,2011
district,394,Rural,Illiterate,Female,183609,2011
district,394,Urban,Illiterate,Female,6331,2011
district,395,Rural,Illiterate,Female,451804,2011
district,395,Urban,Illiterate,Female,20105,2011
district,396,Rural,Illiterate,Female,303043,2011
district,396,Urban,Illiterate,Female,27132,2011
district,397,Rural,Illiterate,Female,416236,2011
district,397,Urban,Illiterate,Female,16503,2011
district,398,Rural,Illiterate,Female,436208,2011
district,398,Urban,Illiterate,Female,37383,2011
district,399,Rural,Illiterate,Female,201355,2011
district,399,Urban,Illiterate,Female,10508,2011
state,22,Rural,Illiterate,Female,5204591,2011
state,22,Urban,Illiterate,Female,935683,2011
district,400,Rural,Illiterate,Female,121975,2011
district,400,Urban,Illiterate,Female,34305,2011
district,401,Rural,Illiterate,Female,636946,2011
district,401,Urban,Illiterate,Female,36556,2011
district,402,Rural,Illiterate,Female,200169,2011
district,402,Urban,Illiterate,Female,11994,2011
district,403,Rural,Illiterate,Female,297045,2011
district,403,Urban,Illiterate,Female,37778,2011
district,404,Rural,Illiterate,Female,206040,2011
district,404,Urban,Illiterate,Female,72317,2011
district,405,Rural,Illiterate,Female,337589,2011
district,405,Urban,Illiterate,Female,40446,2011
district,406,Rural,Illiterate,Female,542017,2011
district,406,Urban,Illiterate,Female,105952,2011
district,407,Rural,Illiterate,Female,226875,2011
district,407,Urban,Illiterate,Female,17929,2011
district,408,Rural,Illiterate,Female,286707,2011
district,408,Urban,Illiterate,Female,40547,2011
district,409,Rural,Illiterate,Female,455022,2011
district,409,Urban,Illiterate,Female,187983,2011
district,410,Rural,Illiterate,Female,644600,2011
district,410,Urban,Illiterate,Female,234495,2011
district,411,Rural,Illiterate,Female,226015,2011
district,411,Urban,Illiterate,Female,20898,2011
district,412,Rural,Illiterate,Female,135391,2011
district,412,Urban,Illiterate,Female,23584,2011
district,413,Rural,Illiterate,Female,167235,2011
district,413,Urban,Illiterate,Female,10624,2011
district,414,Rural,Illiterate,Female,413894,2011
district,414,Urban,Illiterate,Female,32290,2011
district,415,Rural,Illiterate,Female,42840,2011
district,415,Urban,Illiterate,Female,3704,2011
district,416,Rural,Illiterate,Female,176859,2011
district,416,Urban,Illiterate,Female,17929,2011
district,417,Rural,Illiterate,Female,87372,2011
district,417,Urban,Illiterate,Female,6352,2011
state,23,Rural,Illiterate,Female,14181012,2011
state,23,Urban,Illiterate,Female,3156650,2011
district,418,Rural,Illiterate,Female,182489,2011
district,418,Urban,Illiterate,Female,23764,2011
district,419,Rural,Illiterate,Female,373352,2011
district,419,Urban,Illiterate,Female,92168,2011
district,420,Rural,Illiterate,Female,277184,2011
district,420,Urban,Illiterate,Female,80574,2011
district,421,Rural,Illiterate,Female,196551,2011
district,421,Urban,Illiterate,Female,191062,2011
district,422,Rural,Illiterate,Female,146140,2011
district,422,Urban,Illiterate,Female,32827,2011
district,423,Rural,Illiterate,Female,422138,2011
district,423,Urban,Illiterate,Female,56513,2011
district,424,Rural,Illiterate,Female,345574,2011
district,424,Urban,Illiterate,Female,50650,2011
district,425,Rural,Illiterate,Female,383465,2011
district,425,Urban,Illiterate,Female,71766,2011
district,426,Rural,Illiterate,Female,240819,2011
district,426,Urban,Illiterate,Female,21802,2011
district,427,Rural,Illiterate,Female,383902,2011
district,427,Urban,Illiterate,Female,101187,2011
district,428,Rural,Illiterate,Female,261790,2011
district,428,Urban,Illiterate,Female,38578,2011
district,429,Rural,Illiterate,Female,424649,2011
district,429,Urban,Illiterate,Female,76061,2011
district,430,Rural,Illiterate,Female,478884,2011
district,430,Urban,Illiterate,Female,64937,2011
district,431,Rural,Illiterate,Female,148357,2011
district,431,Urban,Illiterate,Female,19962,2011
district,432,Rural,Illiterate,Female,161447,2011
district,432,Urban,Illiterate,Female,41022,2011
district,433,Rural,Illiterate,Female,281143,2011
district,433,Urban,Illiterate,Female,44724,2011
district,434,Rural,Illiterate,Female,307520,2011
district,434,Urban,Illiterate,Female,68518,2011
district,435,Rural,Illiterate,Female,336906,2011
district,435,Urban,Illiterate,Female,123496,2011
district,436,Rural,Illiterate,Female,326856,2011
district,436,Urban,Illiterate,Female,54202,2011
district,437,Rural,Illiterate,Female,305901,2011
district,437,Urban,Illiterate,Female,77802,2011
district,438,Rural,Illiterate,Female,558817,2011
district,438,Urban,Illiterate,Female,75392,2011
district,439,Rural,Illiterate,Female,212995,2011
district,439,Urban,Illiterate,Female,344576,2011
district,440,Rural,Illiterate,Female,459776,2011
district,440,Urban,Illiterate,Female,49343,2011
district,441,Rural,Illiterate,Female,412015,2011
district,441,Urban,Illiterate,Female,38242,2011
district,442,Rural,Illiterate,Female,385231,2011
district,442,Urban,Illiterate,Female,54923,2011
district,443,Rural,Illiterate,Female,282284,2011
district,443,Urban,Illiterate,Female,56449,2011
district,444,Rural,Illiterate,Female,114319,2011
district,444,Urban,Illiterate,Female,280236,2011
district,445,Rural,Illiterate,Female,275046,2011
district,445,Urban,Illiterate,Female,41389,2011
district,446,Rural,Illiterate,Female,239095,2011
district,446,Urban,Illiterate,Female,51017,2011
district,447,Rural,Illiterate,Female,325930,2011
district,447,Urban,Illiterate,Female,40210,2011
district,448,Rural,Illiterate,Female,110600,2011
district,448,Urban,Illiterate,Female,16284,2011
district,449,Rural,Illiterate,Female,199180,2011
district,449,Urban,Illiterate,Female,52000,2011
district,450,Rural,Illiterate,Female,262199,2011
district,450,Urban,Illiterate,Female,37640,2011
district,451,Rural,Illiterate,Female,229745,2011
district,451,Urban,Illiterate,Female,180105,2011
district,452,Rural,Illiterate,Female,191262,2011
district,452,Urban,Illiterate,Female,26488,2011
district,453,Rural,Illiterate,Female,191503,2011
district,453,Urban,Illiterate,Female,5153,2011
district,454,Rural,Illiterate,Female,255593,2011
district,454,Urban,Illiterate,Female,17111,2011
district,455,Rural,Illiterate,Female,394135,2011
district,455,Urban,Illiterate,Female,69415,2011
district,456,Rural,Illiterate,Female,284664,2011
district,456,Urban,Illiterate,Female,19735,2011
district,457,Rural,Illiterate,Female,303959,2011
district,457,Urban,Illiterate,Female,34406,2011
district,458,Rural,Illiterate,Female,277040,2011
district,458,Urban,Illiterate,Female,61674,2011
district,459,Rural,Illiterate,Female,192388,2011
district,459,Urban,Illiterate,Female,30041,2011
district,460,Rural,Illiterate,Female,236210,2011
district,460,Urban,Illiterate,Female,34399,2011
district,461,Rural,Illiterate,Female,151726,2011
district,461,Urban,Illiterate,Female,35922,2011
district,462,Rural,Illiterate,Female,285928,2011
district,462,Urban,Illiterate,Female,17438,2011
district,463,Rural,Illiterate,Female,293614,2011
district,463,Urban,Illiterate,Female,45891,2011
district,464,Rural,Illiterate,Female,357347,2011
district,464,Urban,Illiterate,Female,15179,2011
district,465,Rural,Illiterate,Female,267094,2011
district,465,Urban,Illiterate,Female,10514,2011
district,466,Rural,Illiterate,Female,297356,2011
district,466,Urban,Illiterate,Female,39020,2011
district,467,Rural,Illiterate,Female,148894,2011
district,467,Urban,Illiterate,Female,44843,2011
state,24,Rural,Illiterate,Female,7942251,2011
state,24,Urban,Illiterate,Female,3387696,2011
district,468,Rural,Illiterate,Female,358575,2011
district,468,Urban,Illiterate,Female,123979,2011
district,469,Rural,Illiterate,Female,777925,2011
district,469,Urban,Illiterate,Female,75681,2011
district,470,Rural,Illiterate,Female,262282,2011
district,470,Urban,Illiterate,Female,43773,2011
district,471,Rural,Illiterate,Female,261515,2011
district,471,Urban,Illiterate,Female,61883,2011
district,472,Rural,Illiterate,Female,469244,2011
district,472,Urban,Illiterate,Female,55005,2011
district,473,Rural,Illiterate,Female,142022,2011
district,473,Urban,Illiterate,Female,78059,2011
district,474,Rural,Illiterate,Female,275495,2011
district,474,Urban,Illiterate,Female,740382,2011
district,475,Rural,Illiterate,Female,316831,2011
district,475,Urban,Illiterate,Female,79115,2011
district,476,Rural,Illiterate,Female,323064,2011
district,476,Urban,Illiterate,Female,296068,2011
district,477,Rural,Illiterate,Female,278229,2011
district,477,Urban,Illiterate,Female,166304,2011
district,478,Rural,Illiterate,Female,69060,2011
district,478,Urban,Illiterate,Female,44123,2011
district,479,Rural,Illiterate,Female,399448,2011
district,479,Urban,Illiterate,Female,143441,2011
district,480,Rural,Illiterate,Female,244896,2011
district,480,Urban,Illiterate,Female,60966,2011
district,481,Rural,Illiterate,Female,404221,2011
district,481,Urban,Illiterate,Female,186059,2011
district,482,Rural,Illiterate,Female,249120,2011
district,482,Urban,Illiterate,Female,79629,2011
district,483,Rural,Illiterate,Female,326283,2011
district,483,Urban,Illiterate,Female,70112,2011
district,484,Rural,Illiterate,Female,533867,2011
district,484,Urban,Illiterate,Female,47197,2011
district,485,Rural,Illiterate,Female,617086,2011
district,485,Urban,Illiterate,Female,33213,2011
district,486,Rural,Illiterate,Female,509164,2011
district,486,Urban,Illiterate,Female,223733,2011
district,487,Rural,Illiterate,Female,122906,2011
district,487,Urban,Illiterate,Female,7736,2011
district,488,Rural,Illiterate,Female,188093,2011
district,488,Urban,Illiterate,Female,61990,2011
district,489,Rural,Illiterate,Female,47697,2011
